4271 64 19 N 0
4321 34 -1 N 0
4152 -1 55 N 0
4316 39 -1 N 0
4256 64 34 N 0
4347 8 -1 N 0
4107 -1 10 N 0
4307 48 -1 N 0
4281 64 9 N 0
4122 -1 25 N 0
4175 13 64 N 0
4230 64 60 N 0
4189 27 64 N 0
4303 52 -1 N 0
4243 64 47 N 0
4143 -1 46 N 0
4294 61 -1 N 0
4174 12 64 N 0
4211 49 64 N 0
4170 8 64 N 0
4191 29 64 N 0
4266 64 24 N 0
4297 58 -1 N 0
4346 9 -1 N 0
4145 -1 48 N 0
4355 0 -1 N 0
4323 32 -1 N 0
4287 64 3 N 0
4104 -1 7 N 0
4333 22 -1 N 0
4236 64 54 N 0
4102 -1 5 N 0
4123 -1 26 N 0
4233 64 57 N 0
4193 31 64 N 0
4177 15 64 N 0
4284 64 6 N 0
4246 64 44 N 0
4140 -1 43 N 0
4295 60 -1 N 0
4208 46 64 N 0
4296 59 -1 N 0
4159 -1 62 N 0
4213 51 64 N 0
4172 10 64 N 0
4320 35 -1 N 0
4261 64 29 N 0
4322 33 -1 N 0
4110 -1 13 N 0
4280 64 10 N 0
