16435 -1 50 P 0
16895 4 -1 P 0
16705 128 65 P 0
16405 -1 20 P 0
16667 128 103 P 0
16601 87 128 P 0
16545 31 128 P 0
16748 128 22 P 0
16458 -1 73 P 0
16758 128 12 P 0
16633 119 128 P 0
16808 91 -1 P 0
16468 -1 83 P 0
16556 42 128 P 0
16785 114 -1 P 0
16736 128 34 P 0
16844 55 -1 P 0
16438 -1 53 P 0
16821 78 -1 P 0
16682 128 88 P 0
16552 38 128 P 0
16896 3 -1 P 0
16873 26 -1 P 0
16416 -1 31 P 0
16644 128 126 P 0
16640 126 128 P 0
16495 -1 110 P 0
16563 49 128 P 0
16497 -1 112 P 0
16767 128 3 P 0
16648 128 122 P 0
16475 -1 90 P 0
16713 128 57 P 0
16595 81 128 P 0
16786 113 -1 P 0
16534 20 128 P 0
16445 -1 60 P 0
16675 128 95 P 0
16822 77 -1 P 0
16799 100 -1 P 0
16391 -1 6 P 0
16653 128 117 P 0
16622 108 128 P 0
16851 48 -1 P 0
16566 52 128 P 0
16663 128 107 P 0
16887 12 -1 P 0
16508 -1 123 P 0
16744 128 26 P 0
16593 79 128 P 0
16478 -1 93 P 0
16722 128 48 P 0
16771 128 -1 P 0
16424 -1 39 P 0
16573 59 128 P 0
16684 128 86 P 0
16394 -1 9 P 0
16800 99 -1 P 0
16694 128 76 P 0
16777 122 -1 P 0
16404 -1 19 P 0
16874 25 -1 P 0
16836 63 -1 P 0
16579 65 128 P 0
16813 86 -1 P 0
16544 30 128 P 0
16888 11 -1 P 0
16483 -1 98 P 0
16753 128 17 P 0
16453 -1 68 P 0
16518 4 128 P 0
16632 118 128 P 0
16715 128 55 P 0
16555 41 128 P 0
16431 -1 46 P 0
16725 128 45 P 0
16433 -1 48 P 0
16703 128 67 P 0
16587 73 128 P 0
16411 -1 26 P 0
16778 121 -1 P 0
16526 12 128 P 0
16649 128 121 P 0
16677 128 93 P 0
16814 85 -1 P 0
16452 -1 67 P 0
16527 13 128 P 0
16486 -1 101 P 0
16866 33 -1 P 0
16614 100 128 P 0
16843 56 -1 P 0
16464 -1 79 P 0
16558 44 128 P 0
16756 128 14 P 0
16879 20 -1 P 0
16720 128 50 P 0
16466 -1 81 P 0
16734 128 36 P 0
16533 19 128 P 0
16444 -1 59 P 0
16467 -1 82 P 0
16585 71 128 P 0
16680 128 90 P 0
16414 -1 29 P 0
16658 128 112 P 0
16565 51 128 P 0
16493 -1 108 P 0
16792 107 -1 P 0
16600 86 128 P 0
16503 -1 118 P 0
16828 71 -1 P 0
16765 128 5 P 0
16592 78 128 P 0
16805 94 -1 P 0
16536 22 128 P 0
16880 19 -1 P 0
16711 128 59 P 0
16857 42 -1 P 0
16419 -1 34 P 0
16893 6 -1 P 0
16689 128 81 P 0
16624 110 128 P 0
16389 -1 4 P 0
16547 33 128 P 0
16651 128 119 P 0
16661 128 109 P 0
16635 121 128 P 0
16506 -1 121 P 0
16742 128 28 P 0
16806 93 -1 P 0
16783 116 -1 P 0
16858 41 -1 P 0
16422 -1 37 P 0
16606 92 128 P 0
16835 64 -1 P 0
16730 128 40 P 0
16894 5 -1 P 0
16387 -1 2 P 0
16400 -1 15 P 0
16871 28 -1 P 0
16692 128 78 P 0
16586 72 128 P 0
16525 11 128 P 0
16402 -1 17 P 0
16793 106 -1 P 0
16670 128 100 P 0
16749 128 21 P 0
16481 -1 96 P 0
16613 99 128 P 0
16751 128 19 P 0
16557 43 128 P 0
16459 -1 74 P 0
16761 128 9 P 0
16784 115 -1 P 0
16429 -1 44 P 0
16723 128 47 P 0
16820 79 -1 P 0
16584 70 128 P 0
16439 -1 54 P 0
16701 128 69 P 0
16528 14 128 P 0
16872 27 -1 P 0
16829 70 -1 P 0
16409 -1 24 P 0
16647 128 123 P 0
16885 14 -1 P 0
16616 102 128 P 0
16492 -1 107 P 0
16681 128 89 P 0
16539 25 128 P 0
16462 -1 77 P 0
16770 128 0 P 0
16535 21 128 P 0
16627 113 128 P 0
16472 -1 87 P 0
16732 128 38 P 0
16442 -1 57 P 0
16678 128 92 P 0
16798 101 -1 P 0
16546 32 128 P 0
16775 124 -1 P 0
16388 -1 3 P 0
16850 49 -1 P 0
16656 128 114 P 0
16827 72 -1 P 0
16886 13 -1 P 0
16634 120 128 P 0
16863 36 -1 P 0
16578 64 128 P 0
16517 3 128 P 0
16501 -1 116 P 0
16763 128 7 P 0
16479 -1 94 P 0
16709 128 61 P 0
16605 91 128 P 0
16417 -1 32 P 0
16549 35 128 P 0
16687 128 83 P 0
16672 128 98 P 0
16395 -1 10 P 0
16776 123 -1 P 0
16697 128 73 P 0
16637 123 128 P 0
16812 87 -1 P 0
16576 62 128 P 0
16659 128 111 P 0
16789 110 -1 P 0
16520 6 128 P 0
16864 35 -1 P 0
16841 58 -1 P 0
16512 -1 127 P 0
16740 128 30 P 0
16877 22 -1 P 0
16450 -1 65 P 0
16608 94 128 P 0
16718 128 52 P 0
16531 17 128 P 0
16428 -1 43 P 0
16728 128 42 P 0
16398 -1 13 P 0
16619 105 128 P 0
16706 128 64 P 0
16408 -1 23 P 0
16668 128 102 P 0
16615 101 128 P 0
16790 109 -1 P 0
16825 74 -1 P 0
16538 24 128 P 0
16487 -1 102 P 0
16842 57 -1 P 0
16819 80 -1 P 0
16457 -1 72 P 0
16878 21 -1 P 0
16759 128 11 P 0
16626 112 128 P 0
16855 44 -1 P 0
16570 56 128 P 0
16737 128 33 P 0
16437 -1 52 P 0
16699 128 71 P 0
16415 -1 30 P 0
16597 83 128 P 0
16797 102 -1 P 0
16645 128 125 P 0
16541 27 128 P 0
16490 -1 105 P 0
16629 115 128 P 0
16804 95 -1 P 0
16568 54 128 P 0
16781 118 -1 P 0
16470 -1 85 P 0
16714 128 56 P 0
16548 34 128 P 0
16892 7 -1 P 0
16448 -1 63 P 0
16869 30 -1 P 0
16676 128 94 P 0
16386 -1 1 P 0
16849 50 -1 P 0
16654 128 116 P 0
16636 122 128 P 0
16575 61 128 P 0
16664 128 106 P 0
16519 5 128 P 0
16384 -1 -1 P 0
16500 -1 115 P 0
16507 -1 122 P 0
16745 128 25 P 0
16542 28 128 P 0
16607 93 128 P 0
16782 117 -1 P 0
16477 -1 92 P 0
16530 16 128 P 0
16707 128 63 P 0
16834 65 -1 P 0
16423 -1 38 P 0
16811 88 -1 P 0
16488 -1 103 P 0
16685 128 85 P 0
16870 29 -1 P 0
16618 104 128 P 0
16847 52 -1 P 0
16768 128 2 P 0
16695 128 75 P 0
16562 48 128 P 0
16899 0 -1 P 0
16403 -1 18 P 0
16673 128 97 P 0
16510 -1 125 P 0
16589 75 128 P 0
16754 128 16 P 0
16642 128 128 P 0
16456 -1 71 P 0
16716 128 54 P 0
16856 43 -1 P 0
16577 63 128 P 0
16426 -1 41 P 0
16726 128 44 P 0
16621 107 128 P 0
16796 103 -1 P 0
16773 126 -1 P 0
16436 -1 51 P 0
16704 128 66 P 0
16848 51 -1 P 0
16833 66 -1 P 0
16406 -1 21 P 0
16540 26 128 P 0
16884 15 -1 P 0
16650 128 120 P 0
16861 38 -1 P 0
16485 -1 100 P 0
16747 128 23 P 0
16628 114 128 P 0
16567 53 128 P 0
16463 -1 78 P 0
16757 128 13 P 0
16865 34 -1 P 0
16465 -1 80 P 0
16735 128 35 P 0
16443 -1 58 P 0
16599 85 128 P 0
16774 125 -1 P 0
16522 8 128 P 0
16413 -1 28 P 0
16826 73 -1 P 0
16643 128 127 P 0
16803 96 -1 P 0
16489 -1 104 P 0
16862 37 -1 P 0
16610 96 128 P 0
16496 -1 111 P 0
16839 60 -1 P 0
16554 40 128 P 0
16891 8 -1 P 0
16498 -1 113 P 0
16766 128 4 P 0
16791 108 -1 P 0
16476 -1 91 P 0
16712 128 58 P 0
16581 67 128 P 0
16446 -1 61 P 0
16690 128 80 P 0
16392 -1 7 P 0
16652 128 118 P 0
16788 111 -1 P 0
16662 128 108 P 0
16840 59 -1 P 0
16588 74 128 P 0
16817 82 -1 P 0
16505 -1 120 P 0
